,시험명,전체,국어,영어,수학,과학,사회,역사,평균
2099,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2100,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2101,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2102,AI진단평가,83,29.0,54.0,,,,,41.5
2103,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2104,AI진단평가,219,65.0,40.0,23.0,53.0,38.0,,43.8
2105,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2106,AI진단평가,292,54.0,65.0,46.0,,48.0,79.0,58.4
2107,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2108,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2109,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2110,AI진단평가,254,68.0,54.0,41.0,53.0,38.0,,50.8
2111,AI진단평가,268,22.0,79.0,68.0,69.0,30.0,,53.6
2112,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2113,AI진단평가,279,79.0,51.0,51.0,45.0,53.0,,55.8
2114,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2115,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2116,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2117,AI진단평가,61,61.0,0.0,0.0,0.0,0.0,,12.2
2118,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2119,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2120,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2121,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2122,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2123,AI진단평가,269,54.0,47.0,51.0,48.0,69.0,,53.8
2124,AI진단평가,230,65.0,54.0,18.0,30.0,63.0,,46.0
2125,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2126,AI진단평가,72,72.0,,,,,,72.0
2127,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2128,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2129,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2130,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2131,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2132,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2133,AI진단평가,65,65.0,,,,,,65.0
2134,AI진단평가,335,86.0,79.0,46.0,79.0,45.0,,67.0
2135,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2136,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2137,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2138,AI진단평가,195,58.0,40.0,36.0,38.0,23.0,,39.0
2139,AI진단평가,381,86.0,93.0,88.0,61.0,53.0,,76.2
2140,AI진단평가,353,68.0,79.0,82.0,63.0,61.0,,70.6
2141,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2142,AI진단평가,372,100.0,93.0,57.0,61.0,61.0,,74.4
2143,AI진단평가,317,44.0,93.0,74.0,45.0,61.0,,63.4
2144,AI진단평가,305,72.0,58.0,100.0,45.0,30.0,,61.0
2145,AI진단평가,44,44.0,0.0,0.0,0.0,0.0,,8.8
2146,AI진단평가,368,72.0,58.0,88.0,,71.0,79.0,73.6
2147,AI진단평가,251,51.0,29.0,23.0,48.0,100.0,,50.2
2148,AI진단평가,332,47.0,65.0,88.0,53.0,79.0,,66.4
2149,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2150,AI진단평가,392,65.0,86.0,88.0,53.0,100.0,,78.4
2151,AI진단평가,228,47.0,93.0,88.0,0.0,0.0,,45.6
2152,AI진단평가,214,29.0,36.0,32.0,38.0,79.0,,42.8
2153,AI진단평가,379,86.0,86.0,51.0,100.0,56.0,,75.8
2154,AI진단평가,177,25.0,0.0,28.0,53.0,71.0,,35.4
2155,AI진단평가,252,86.0,72.0,94.0,0.0,0.0,,50.4
2156,AI진단평가,299,61.0,18.0,88.0,79.0,53.0,,59.8
2157,AI진단평가,264,47.0,79.0,37.0,63.0,38.0,,52.8
2158,AI진단평가,156,18.0,51.0,42.0,15.0,30.0,,31.2
2159,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2160,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2161,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2162,AI진단평가,358,61.0,72.0,77.0,48.0,100.0,,71.6
2163,AI진단평가,389,68.0,100.0,68.0,53.0,100.0,,77.8
2164,AI진단평가,404,72.0,100.0,94.0,56.0,82.0,,80.8
2165,AI진단평가,359,54.0,68.0,94.0,61.0,82.0,,71.8
2166,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2167,AI진단평가,109,11.0,22.0,9.0,0.0,67.0,,21.8
2168,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2169,AI진단평가,177,29.0,40.0,9.0,30.0,69.0,,35.4
2170,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2171,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2172,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2173,AI진단평가,117,61.0,29.0,27.0,,,,39.0
2174,AI진단평가,311,65.0,79.0,32.0,56.0,79.0,,62.2
2175,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2176,AI진단평가,93,93.0,,,,,,93.0
2177,AI진단평가,59,0.0,18.0,41.0,,,,19.666666666666668
2178,AI진단평가,340,93.0,65.0,100.0,67.0,15.0,,68.0
2179,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2180,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2181,AI진단평가,278,75.0,58.0,23.0,53.0,69.0,,55.6
2182,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2183,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2184,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2185,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2186,AI진단평가,227,65.0,40.0,46.0,30.0,46.0,,45.4
2187,AI진단평가,353,61.0,65.0,66.0,90.0,71.0,,70.6
2188,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2189,AI진단평가,315,86.0,68.0,46.0,67.0,48.0,,63.0
2190,AI진단평가,339,86.0,58.0,71.0,53.0,71.0,,67.8
2191,AI진단평가,319,47.0,65.0,77.0,,30.0,100.0,63.8
2192,AI진단평가,280,40.0,79.0,52.0,61.0,48.0,,56.0
2193,AI진단평가,327,22.0,47.0,68.0,90.0,100.0,,65.4
2194,AI진단평가,137,65.0,72.0,0.0,0.0,0.0,,27.4
2195,AI진단평가,200,54.0,47.0,46.0,38.0,15.0,,40.0
2196,AI진단평가,29,11.0,18.0,0.0,0.0,0.0,,5.8
2197,AI진단평가,184,22.0,29.0,65.0,38.0,30.0,,36.8
2198,AI진단평가,151,65.0,86.0,,,,,75.5
2199,AI진단평가,254,61.0,68.0,28.0,67.0,30.0,,50.8
2200,AI진단평가,357,93.0,68.0,74.0,69.0,53.0,,71.4
2201,AI진단평가,417,65.0,93.0,88.0,100.0,71.0,,83.4
2202,AI진단평가,326,68.0,100.0,57.0,53.0,48.0,,65.2
2203,AI진단평가,251,54.0,47.0,52.0,53.0,45.0,,50.2
2204,AI진단평가,333,79.0,65.0,77.0,56.0,56.0,,66.6
2205,AI진단평가,240,72.0,86.0,82.0,,,,80.0
2206,AI진단평가,347,79.0,68.0,83.0,79.0,38.0,,69.4
2207,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2208,AI진단평가,389,54.0,86.0,88.0,90.0,71.0,,77.8
2209,AI진단평가,283,40.0,40.0,55.0,79.0,69.0,,56.6
2210,AI진단평가,269,79.0,65.0,32.0,63.0,30.0,,53.8
2211,AI진단평가,269,47.0,47.0,51.0,53.0,71.0,,53.8
2212,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2213,AI진단평가,263,58.0,47.0,60.0,45.0,53.0,,52.6
2214,AI진단평가,316,43.0,86.0,60.0,48.0,79.0,,63.2
2215,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2216,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2217,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2218,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2219,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2220,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2221,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2222,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2223,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2224,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2225,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2226,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2227,AI진단평가,166,22.0,29.0,32.0,30.0,53.0,,33.2
2228,AI진단평가,90,36.0,54.0,0.0,0.0,0.0,,18.0
2229,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2230,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2231,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2232,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2233,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2234,AI진단평가,89,47.0,0.0,27.0,0.0,15.0,,17.8
2235,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2236,AI진단평가,109,29.0,18.0,9.0,38.0,15.0,,21.8
2237,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2238,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2239,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2240,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2241,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2242,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2243,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2244,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2245,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2246,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2247,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2248,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2249,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2250,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2251,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2252,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2253,AI진단평가,477,93.0,100.0,94.0,100.0,90.0,,95.4
2254,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2255,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2256,AI진단평가,351,93.0,68.0,68.0,69.0,53.0,,70.2
2257,AI진단평가,263,65.0,47.0,37.0,69.0,45.0,,52.6
2258,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2259,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2260,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2261,AI진단평가,54,54.0,,,,,,54.0
2262,AI진단평가,385,72.0,54.0,88.0,71.0,100.0,,77.0
2263,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2264,AI진단평가,98,0.0,29.0,46.0,0.0,23.0,,19.6
2265,AI진단평가,208,47.0,68.0,32.0,46.0,15.0,,41.6
2266,AI진단평가,306,61.0,65.0,58.0,61.0,61.0,,61.2
2267,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2268,AI진단평가,328,75.0,54.0,71.0,67.0,61.0,,65.6
2269,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2270,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2271,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2272,AI진단평가,236,25.0,86.0,20.0,38.0,67.0,,47.2
2273,AI진단평가,350,68.0,40.0,89.0,63.0,90.0,,70.0
2274,AI진단평가,378,79.0,93.0,74.0,71.0,61.0,,75.6
2275,AI진단평가,386,86.0,68.0,100.0,71.0,61.0,,77.2
2276,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2277,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2278,AI진단평가,266,54.0,47.0,51.0,53.0,61.0,,53.2
2279,AI진단평가,415,86.0,86.0,100.0,53.0,90.0,,83.0
2280,AI진단평가,340,68.0,79.0,71.0,61.0,61.0,,68.0
2281,AI진단평가,195,33.0,29.0,32.0,48.0,53.0,,39.0
2282,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2283,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2284,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2285,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2286,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2287,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2288,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2289,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2290,AI진단평가,310,72.0,54.0,61.0,100.0,23.0,,62.0
2291,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2292,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2293,AI진단평가,288,43.0,47.0,45.0,100.0,53.0,,57.6
2294,AI진단평가,220,47.0,51.0,32.0,0.0,90.0,,44.0
2295,AI진단평가,190,93.0,54.0,43.0,0.0,0.0,,38.0
2296,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2297,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2298,AI진단평가,272,22.0,72.0,66.0,82.0,30.0,,54.4
2299,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2300,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2301,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2302,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2303,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2304,AI진단평가,293,61.0,58.0,46.0,38.0,90.0,,58.6
2305,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2306,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2307,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2308,AI진단평가,245,72.0,43.0,32.0,45.0,53.0,,49.0
2309,AI진단평가,205,65.0,36.0,66.0,38.0,0.0,,41.0
2310,AI진단평가,307,51.0,47.0,77.0,61.0,71.0,,61.4
2311,AI진단평가,252,43.0,36.0,51.0,53.0,69.0,,50.4
2312,AI진단평가,395,93.0,100.0,74.0,90.0,38.0,,79.0
2313,AI진단평가,308,29.0,58.0,68.0,53.0,100.0,,61.6
2314,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2315,AI진단평가,324,40.0,100.0,70.0,53.0,61.0,,64.8
2316,AI진단평가,230,47.0,51.0,41.0,45.0,46.0,,46.0
2317,AI진단평가,258,54.0,47.0,37.0,38.0,82.0,,51.6
2318,AI진단평가,397,86.0,100.0,100.0,48.0,63.0,,79.4
2319,AI진단평가,244,61.0,47.0,37.0,61.0,38.0,,48.8
2320,AI진단평가,299,65.0,36.0,42.0,56.0,100.0,,59.8
2321,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2322,AI진단평가,374,47.0,86.0,88.0,53.0,100.0,,74.8
2323,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2324,AI진단평가,218,65.0,36.0,57.0,30.0,30.0,,43.6
2325,AI진단평가,288,72.0,54.0,76.0,30.0,56.0,,57.6
2326,AI진단평가,298,72.0,65.0,37.0,53.0,71.0,,59.6
2327,AI진단평가,140,36.0,47.0,57.0,0.0,0.0,,28.0
2328,AI진단평가,191,72.0,0.0,51.0,15.0,53.0,,38.2
2329,AI진단평가,290,54.0,100.0,46.0,0.0,90.0,,58.0
2330,AI진단평가,227,40.0,36.0,60.0,38.0,53.0,,45.4
2331,AI진단평가,327,86.0,93.0,57.0,30.0,61.0,,65.4
2332,AI진단평가,58,58.0,,,,,,58.0
2333,AI진단평가,262,47.0,58.0,43.0,53.0,61.0,,52.4
2334,AI진단평가,54,54.0,,,,,,54.0
2335,AI진단평가,51,11.0,40.0,0.0,0.0,0.0,,10.2
2336,AI진단평가,303,36.0,65.0,52.0,71.0,79.0,,60.6
2337,AI진단평가,319,54.0,72.0,94.0,53.0,46.0,,63.8
2338,AI진단평가,239,33.0,58.0,41.0,61.0,46.0,,47.8
2339,AI진단평가,429,86.0,93.0,71.0,100.0,79.0,,85.8
2340,AI진단평가,420,93.0,93.0,83.0,61.0,90.0,,84.0
2341,AI진단평가,155,65.0,29.0,23.0,23.0,15.0,,31.0
2342,AI진단평가,339,72.0,58.0,74.0,45.0,90.0,,67.8
2343,AI진단평가,305,86.0,72.0,42.0,,67.0,38.0,61.0
2344,AI진단평가,228,93.0,72.0,63.0,0.0,0.0,,45.6
2345,AI진단평가,207,43.0,11.0,100.0,53.0,0.0,,41.4
2346,AI진단평가,186,86.0,100.0,0.0,0.0,0.0,,37.2
2347,AI진단평가,240,29.0,22.0,46.0,53.0,90.0,,48.0
2348,AI진단평가,79,79.0,,,,,,79.0
2349,AI진단평가,435,54.0,79.0,51.0,90.0,90.0,71.0,72.5
2350,AI진단평가,67,29.0,0.0,23.0,15.0,0.0,,13.4
2351,AI진단평가,286,36.0,36.0,63.0,61.0,90.0,,57.2
2352,AI진단평가,131,65.0,18.0,18.0,0.0,30.0,,26.2
2353,AI진단평가,301,54.0,51.0,94.0,,33.0,69.0,60.2
2354,AI진단평가,234,68.0,86.0,80.0,,,,78.0
2355,AI진단평가,98,51.0,47.0,0.0,0.0,0.0,,19.6
2356,AI진단평가,342,11.0,86.0,100.0,45.0,100.0,,68.4
2357,AI진단평가,76,18.0,58.0,,,,,38.0
2358,AI진단평가,192,40.0,65.0,57.0,15.0,15.0,,38.4
2359,AI진단평가,268,47.0,86.0,51.0,23.0,61.0,,53.6
2360,AI진단평가,122,29.0,40.0,23.0,15.0,15.0,,24.4
2361,AI진단평가,285,29.0,40.0,65.0,90.0,61.0,,57.0
2362,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2363,AI진단평가,319,72.0,47.0,94.0,53.0,53.0,,63.8
2364,AI진단평가,356,75.0,72.0,77.0,53.0,79.0,,71.2
2365,AI진단평가,69,36.0,33.0,,,,,34.5
2366,AI진단평가,225,18.0,33.0,42.0,53.0,79.0,,45.0
2367,AI진단평가,196,11.0,40.0,69.0,38.0,38.0,,39.2
2368,AI진단평가,361,86.0,72.0,71.0,79.0,53.0,,72.2
2369,AI진단평가,206,33.0,29.0,37.0,38.0,69.0,,41.2
2370,AI진단평가,359,86.0,93.0,66.0,61.0,53.0,,71.8
2371,AI진단평가,307,47.0,86.0,65.0,48.0,61.0,,61.4
2372,AI진단평가,321,86.0,79.0,51.0,,38.0,67.0,64.2
2373,AI진단평가,365,65.0,61.0,94.0,45.0,100.0,,73.0
2374,AI진단평가,376,86.0,79.0,66.0,45.0,100.0,,75.2
2375,AI진단평가,261,61.0,36.0,55.0,56.0,53.0,,52.2
2376,AI진단평가,483,93.0,100.0,100.0,100.0,90.0,,96.6
2377,AI진단평가,367,72.0,93.0,88.0,61.0,53.0,,73.4
2378,AI진단평가,286,54.0,40.0,65.0,56.0,71.0,,57.2
2379,AI진단평가,346,65.0,72.0,48.0,71.0,90.0,,69.2
2380,AI진단평가,190,22.0,47.0,14.0,61.0,46.0,,38.0
2381,AI진단평가,352,86.0,47.0,48.0,71.0,100.0,,70.4
2382,AI진단평가,197,58.0,47.0,62.0,,30.0,0.0,39.4
2383,AI진단평가,269,51.0,72.0,71.0,30.0,45.0,,53.8
2384,AI진단평가,139,18.0,0.0,76.0,45.0,0.0,,27.8
2385,AI진단평가,272,65.0,47.0,56.0,56.0,48.0,,54.4
2386,AI진단평가,97,43.0,54.0,0.0,0.0,0.0,,19.4
2387,AI진단평가,401,72.0,86.0,74.0,90.0,79.0,,80.2
2388,AI진단평가,320,65.0,93.0,57.0,15.0,90.0,,64.0
2389,AI진단평가,312,51.0,79.0,76.0,53.0,53.0,,62.4
2390,AI진단평가,232,36.0,18.0,27.0,61.0,90.0,,46.4
2391,AI진단평가,90,47.0,43.0,0.0,0.0,0.0,,18.0
2392,AI진단평가,163,47.0,65.0,51.0,0.0,0.0,,32.6
2393,AI진단평가,291,54.0,68.0,55.0,61.0,53.0,,58.2
2394,AI진단평가,374,93.0,93.0,56.0,79.0,53.0,,74.8
2395,AI진단평가,147,36.0,29.0,37.0,30.0,15.0,,29.4
2396,AI진단평가,301,79.0,93.0,14.0,67.0,48.0,,60.2
2397,AI진단평가,386,93.0,86.0,100.0,46.0,61.0,,77.2
2398,AI진단평가,69,58.0,11.0,0.0,0.0,0.0,,13.8
2399,AI진단평가,119,86.0,33.0,0.0,0.0,0.0,,23.8
2400,AI진단평가,264,54.0,11.0,51.0,48.0,100.0,,52.8
2401,AI진단평가,204,11.0,11.0,60.0,53.0,69.0,,40.8
2402,AI진단평가,362,79.0,65.0,83.0,90.0,45.0,,72.4
2403,AI진단평가,382,86.0,72.0,100.0,53.0,71.0,,76.4
2404,AI진단평가,326,51.0,65.0,94.0,45.0,71.0,,65.2
2405,AI진단평가,267,86.0,36.0,46.0,46.0,53.0,,53.4
2406,AI진단평가,248,61.0,40.0,48.0,53.0,46.0,,49.6
2407,AI진단평가,288,72.0,40.0,62.0,61.0,53.0,,57.6
2408,AI진단평가,334,40.0,68.0,94.0,53.0,79.0,,66.8
2409,AI진단평가,211,54.0,54.0,42.0,23.0,38.0,,42.2
2410,AI진단평가,108,54.0,54.0,0.0,0.0,0.0,,21.6
2411,AI진단평가,270,86.0,47.0,29.0,45.0,63.0,,54.0
2412,AI진단평가,285,68.0,43.0,42.0,53.0,79.0,,57.0
2413,AI진단평가,383,61.0,75.0,94.0,63.0,90.0,,76.6
2414,AI진단평가,309,58.0,72.0,60.0,56.0,63.0,,61.8
2415,AI진단평가,300,79.0,65.0,42.0,53.0,61.0,,60.0
2416,AI진단평가,209,47.0,33.0,32.0,67.0,30.0,,41.8
2417,AI진단평가,147,72.0,29.0,46.0,0.0,0.0,,29.4
2418,AI진단평가,246,65.0,72.0,18.0,53.0,38.0,,49.2
2419,AI진단평가,101,61.0,40.0,,,,,50.5
2420,AI진단평가,263,40.0,79.0,51.0,30.0,63.0,,52.6
2421,AI진단평가,346,72.0,93.0,88.0,45.0,48.0,,69.2
2422,AI진단평가,291,40.0,100.0,23.0,90.0,38.0,,58.2
2423,AI진단평가,300,68.0,93.0,41.0,53.0,45.0,,60.0
2424,AI진단평가,73,36.0,0.0,14.0,23.0,0.0,,14.6
2425,AI진단평가,152,43.0,47.0,32.0,30.0,0.0,,30.4
2426,AI진단평가,234,50.0,72.0,82.0,,30.0,,58.5
2427,AI진단평가,225,47.0,29.0,65.0,,61.0,23.0,45.0
2428,AI진단평가,115,61.0,54.0,0.0,0.0,0.0,,23.0
2429,AI진단평가,461,86.0,93.0,100.0,82.0,100.0,,92.2
2430,AI진단평가,299,72.0,61.0,68.0,53.0,45.0,,59.8
2431,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
2432,AI진단평가,261,25.0,58.0,46.0,53.0,79.0,,52.2
2433,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
2434,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2435,AI진단평가,356,58.0,79.0,94.0,69.0,56.0,,71.2
2436,AI진단평가,376,86.0,93.0,80.0,56.0,61.0,,75.2
2437,AI진단평가,293,47.0,29.0,66.0,61.0,90.0,,58.6
2438,AI진단평가,165,72.0,93.0,0.0,0.0,0.0,,33.0
2439,AI진단평가,87,47.0,40.0,0.0,0.0,0.0,,17.4
2440,AI진단평가,240,47.0,54.0,56.0,38.0,45.0,,48.0
2441,AI진단평가,177,51.0,22.0,41.0,48.0,15.0,,35.4
2442,AI진단평가,91,40.0,51.0,,,,,45.5
2443,AI진단평가,205,36.0,86.0,83.0,0.0,0.0,,41.0
2444,AI진단평가,332,54.0,61.0,82.0,56.0,79.0,,66.4
2445,AI진단평가,438,72.0,100.0,94.0,82.0,90.0,,87.6
2446,AI진단평가,258,79.0,43.0,57.0,46.0,33.0,,51.6
2447,AI진단평가,423,79.0,100.0,94.0,79.0,71.0,,84.6
2448,AI진단평가,379,68.0,29.0,82.0,100.0,100.0,,75.8
2449,AI진단평가,408,93.0,93.0,100.0,61.0,61.0,,81.6
2450,AI진단평가,164,40.0,47.0,77.0,,,,54.66666666666666
2451,AI진단평가,256,47.0,47.0,9.0,90.0,63.0,,51.2
2452,AI진단평가,276,54.0,65.0,51.0,53.0,53.0,,55.2
2453,AI진단평가,123,18.0,11.0,18.0,38.0,38.0,,24.6
2454,AI진단평가,306,50.0,68.0,74.0,53.0,61.0,,61.2
2455,AI진단평가,149,40.0,47.0,9.0,23.0,30.0,,29.8
2456,AI진단평가,157,44.0,47.0,66.0,0.0,0.0,,31.4
2457,AI진단평가,411,79.0,86.0,74.0,82.0,90.0,,82.2
2458,AI진단평가,47,47.0,0.0,0.0,0.0,0.0,,9.4
2459,AI진단평가,29,29.0,0.0,0.0,0.0,0.0,,5.8
2460,AI진단평가,128,51.0,22.0,32.0,0.0,23.0,,25.6
2461,AI진단평가,245,58.0,79.0,63.0,30.0,15.0,,49.0
2462,AI진단평가,265,18.0,72.0,51.0,71.0,53.0,,53.0
2463,AI진단평가,248,72.0,54.0,61.0,23.0,38.0,,49.6
2464,AI진단평가,216,11.0,54.0,52.0,38.0,61.0,,43.2
2465,AI진단평가,85,0.0,47.0,0.0,23.0,15.0,,17.0
2466,AI진단평가,51,51.0,,,,,,51.0
2467,AI진단평가,308,65.0,65.0,82.0,48.0,48.0,,61.6
2468,AI진단평가,457,93.0,86.0,88.0,90.0,100.0,,91.4
2469,AI진단평가,363,72.0,93.0,83.0,67.0,48.0,,72.6
2470,AI진단평가,210,22.0,51.0,46.0,38.0,53.0,,42.0
2471,AI진단평가,279,79.0,100.0,100.0,0.0,0.0,,55.8
2472,AI진단평가,213,40.0,47.0,27.0,38.0,61.0,,42.6
2473,AI진단평가,238,54.0,68.0,68.0,0.0,48.0,,47.6
2474,AI진단평가,47,47.0,,,,,,47.0
2475,AI진단평가,315,63.0,63.0,63.0,63.0,63.0,,63.0
2476,AI진단평가,188,29.0,65.0,94.0,,,,62.66666666666666
2477,AI진단평가,132,47.0,29.0,41.0,,0.0,15.0,26.4
2478,AI진단평가,304,65.0,40.0,94.0,38.0,67.0,,60.8
2479,AI진단평가,260,47.0,47.0,60.0,53.0,53.0,,52.0
2480,AI진단평가,267,54.0,58.0,57.0,53.0,45.0,,53.4
2481,AI진단평가,126,61.0,18.0,47.0,0.0,0.0,,25.2
2482,AI진단평가,22,0.0,22.0,0.0,0.0,0.0,,4.4
2483,AI진단평가,43,43.0,,,,,,43.0
2484,AI진단평가,324,50.0,65.0,77.0,53.0,79.0,,64.8
2485,AI진단평가,427,86.0,93.0,69.0,100.0,79.0,,85.4
2486,AI진단평가,203,36.0,65.0,41.0,38.0,23.0,,40.6
2487,AI진단평가,279,61.0,58.0,28.0,79.0,53.0,,55.8
2488,AI진단평가,176,47.0,29.0,32.0,53.0,15.0,,35.2
2489,AI진단평가,324,65.0,65.0,51.0,61.0,82.0,,64.8
2490,AI진단평가,316,54.0,65.0,54.0,53.0,90.0,,63.2
